交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/01,TXO,201907W1,11050.0000,買權,2.6,3.3,2.3,3,529,-,-,2.7,3.1,3.7,1.5,,盤後,
2019/07/01,TXO,201907W1,11050.0000,賣權,227,227,170,182,196,182,82,174,182,227,170,,一般,
2019/07/01,TXO,201907W1,11050.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907W1,11100.0000,買權,1.9,2.6,0.6,1.6,7209,1.6,9523,1.3,1.6,3.5,0.6,,一般,
2019/07/01,TXO,201907W1,11100.0000,買權,2,2.3,1.5,2.2,623,-,-,1.6,2.2,3.5,1,,盤後,
2019/07/01,TXO,201907W1,11100.0000,賣權,218,218,218,218,1,229,5,211,242,443,218,,一般,
2019/07/01,TXO,201907W1,11100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907W1,11200.0000,買權,1,1,0.5,0.7,656,0.7,2460,0.6,0.8,1.3,0.4,,一般,
2019/07/01,TXO,201907W1,11200.0000,買權,0.9,1,0.6,0.9,520,-,-,0.7,1,1.3,0.4,,盤後,
2019/07/01,TXO,201907W1,11200.0000,賣權,-,-,-,-,0,329,0,-,-,-,-,,一般,
2019/07/01,TXO,201907W1,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907W1,11300.0000,買權,0.5,0.5,0.3,0.4,143,0.4,1313,0.3,0.4,0.9,0.2,,一般,
2019/07/01,TXO,201907W1,11300.0000,買權,0.3,0.5,0.2,0.5,651,-,-,0.3,0.5,0.9,0.2,,盤後,
2019/07/01,TXO,201907W1,11300.0000,賣權,-,-,-,-,0,428,0,-,-,-,-,,一般,
2019/07/01,TXO,201907W1,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907W1,11400.0000,買權,0.1,0.3,0.1,0.3,104,0.3,807,0.2,0.3,105,0.1,,一般,
2019/07/01,TXO,201907W1,11400.0000,買權,0.2,105,0.2,51,201,-,-,0.1,0.9,105,0.2,,盤後,
2019/07/01,TXO,201907W1,11400.0000,賣權,-,-,-,-,0,525,0,-,-,-,-,,一般,
2019/07/01,TXO,201907W1,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907W1,11500.0000,買權,0.1,0.4,0.1,0.1,3,0.1,150,0.1,0.3,0.4,0.1,,一般,
2019/07/01,TXO,201907W1,11500.0000,買權,0.2,0.3,0.1,0.3,17,-,-,-,0.3,0.4,0.1,,盤後,
2019/07/01,TXO,201907W1,11500.0000,賣權,-,-,-,-,0,625,0,-,-,-,-,,一般,
2019/07/01,TXO,201907W1,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907W1,11600.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
