交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/23,TXO,201908  ,9100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9200.0000,買權,-,-,-,-,0,1600,0,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9200.0000,賣權,2,2.3,2,2.3,290,2.3,1482,0.5,8,88,2,,一般,
2019/07/23,TXO,201908  ,9200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9300.0000,買權,-,-,-,-,0,1500,2,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9300.0000,賣權,2.3,2.6,2.3,2.6,185,2.6,1436,0.2,2.7,102,2,,一般,
2019/07/23,TXO,201908  ,9300.0000,賣權,2.7,2.7,2.6,2.6,30,-,-,2.6,3,102,2,,盤後,
2019/07/23,TXO,201908  ,9400.0000,買權,-,-,-,-,0,1410,0,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9400.0000,賣權,2.7,3.1,2.7,3,198,3,1144,3,3.1,136,2.7,,一般,
2019/07/23,TXO,201908  ,9400.0000,賣權,3.2,3.2,3.2,3.2,50,-,-,0.6,3.9,136,2.9,,盤後,
2019/07/23,TXO,201908  ,9500.0000,買權,-,-,-,-,0,1310,0,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9500.0000,賣權,3.5,3.7,3.4,3.5,117,3.5,1905,2.4,3.7,159,3.4,,一般,
2019/07/23,TXO,201908  ,9500.0000,賣權,3.8,3.8,3.7,3.7,125,-,-,3.1,4,159,3.5,,盤後,
2019/07/23,TXO,201908  ,9600.0000,買權,-,-,-,-,0,1210,3,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9600.0000,賣權,3.9,4.4,3.9,4.4,290,4.4,1505,4.2,4.5,179,3.9,,一般,
2019/07/23,TXO,201908  ,9600.0000,賣權,4.6,4.6,4.3,4.3,2,-,-,3.7,6.5,179,4.3,,盤後,
2019/07/23,TXO,201908  ,9700.0000,買權,-,-,-,-,0,1110,9,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9700.0000,賣權,5.2,5.6,4.7,5.1,236,5.1,3607,4.7,6,212,4.7,,一般,
2019/07/23,TXO,201908  ,9700.0000,賣權,5.5,5.7,5.5,5.5,18,-,-,5,5.5,212,5.1,,盤後,
2019/07/23,TXO,201908  ,9800.0000,買權,-,-,-,-,0,1010,6,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9800.0000,賣權,6.1,6.8,5.5,6.3,401,6.3,4559,6.1,6.8,254,5.5,,一般,
2019/07/23,TXO,201908  ,9800.0000,賣權,7.1,8,6,6.5,10,-,-,6.5,8,254,6,,盤後,
2019/07/23,TXO,201908  ,9900.0000,買權,-,-,-,-,0,910,24,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,9900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,9900.0000,賣權,7.2,8.5,7.1,8.1,1405,8.1,5271,7.7,8.2,303,7.1,,一般,
2019/07/23,TXO,201908  ,9900.0000,賣權,9.1,9.1,7.5,7.7,19,-,-,7.6,8,303,7.5,,盤後,
2019/07/23,TXO,201908  ,10000.0000,買權,825,825,810,810,2,810,80,760,855,825,266,,一般,
2019/07/23,TXO,201908  ,10000.0000,買權,800,810,800,810,2,-,-,520,-,810,266,,盤後,
