交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/03,TXO,201907W1,11100.0000,買權,0.2,0.4,0.1,0.2,142,-,-,0.1,0.3,3.5,0.1,,盤後,
2019/07/03,TXO,201907W1,11100.0000,賣權,263,361,263,361,17,0,20,363,755,443,218,,一般,
2019/07/03,TXO,201907W1,11100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11150.0000,買權,0.1,0.1,0.1,0.1,220,0,351,-,0.1,0.4,0.1,,一般,
2019/07/03,TXO,201907W1,11150.0000,買權,0.2,0.2,0.2,0.2,150,-,-,-,0.3,0.4,0.2,,盤後,
2019/07/03,TXO,201907W1,11150.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W1,11150.0000,賣權,324,324,324,324,20,-,-,81,1200,324,324,,盤後,
2019/07/03,TXO,201907W1,11200.0000,買權,0.2,0.2,0.1,0.1,8,0,2585,-,0.1,1.3,0.1,,一般,
2019/07/03,TXO,201907W1,11200.0000,買權,0.2,0.2,0.1,0.2,12,-,-,-,0.2,1.3,0.1,,盤後,
2019/07/03,TXO,201907W1,11200.0000,賣權,-,-,-,-,0,0,2,-,-,-,-,,一般,
2019/07/03,TXO,201907W1,11200.0000,賣權,374,376,374,376,22,-,-,75,995,376,374,,盤後,
2019/07/03,TXO,201907W1,11300.0000,買權,0.1,0.1,0.1,0.1,20,0,1288,-,0.1,0.9,0.1,,一般,
2019/07/03,TXO,201907W1,11300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11300.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W1,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11400.0000,買權,0.1,0.1,0.1,0.1,20,0,812,-,0.1,105,0.1,,一般,
2019/07/03,TXO,201907W1,11400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11400.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W1,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11500.0000,買權,0.1,0.1,0.1,0.1,20,0,150,-,0.1,0.4,0.1,,一般,
2019/07/03,TXO,201907W1,11500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11500.0000,賣權,995,995,995,995,1,0,1,356,-,995,995,,一般,
2019/07/03,TXO,201907W1,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11600.0000,買權,-,-,-,-,0,0,32,-,-,-,-,,一般,
2019/07/03,TXO,201907W1,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11600.0000,賣權,995,995,995,995,1,0,1,454,-,995,995,,一般,
2019/07/03,TXO,201907W1,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W1,11700.0000,買權,0.1,0.1,0.1,0.1,252,0,143,-,0.1,0.1,0.1,,一般,
2019/07/03,TXO,201907W1,11700.0000,買權,0.1,0.1,0.1,0.1,1,-,-,-,0.1,0.1,0.1,,盤後,
2019/07/03,TXO,201907W1,11700.0000,賣權,995,995,995,995,1,0,1,555,-,995,995,,一般,
2019/07/03,TXO,201907W1,11700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907W2,10100.0000,買權,575,575,575,575,1,595,1,535,640,575,575,,一般,
2019/07/03,TXO,201907W2,10100.0000,賣權,2,3.1,1.4,2.4,3706,2.4,2249,2,2.4,3.1,1.4,,一般,
2019/07/03,TXO,201907W2,10200.0000,買權,482,510,482,510,2,497,0,434,540,510,482,,一般,
2019/07/03,TXO,201907W2,10200.0000,賣權,4.5,5,1.9,4,4219,4,2531,3.5,4,5,1.9,,一般,
2019/07/03,TXO,201907W2,10300.0000,買權,-,-,-,-,0,398,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,10300.0000,賣權,2.5,6.3,2.5,5.5,3007,5.5,1340,5.5,5.6,6.3,2.5,,一般,
2019/07/03,TXO,201907W2,10400.0000,買權,307,307,307,307,1,304,1,241,312,307,307,,一般,
2019/07/03,TXO,201907W2,10400.0000,賣權,4,11,1.8,9.3,4114,9.3,2152,8.8,9.3,11,1.8,,一般,
2019/07/03,TXO,201907W2,10500.0000,買權,242,242,197,204,317,204,203,201,205,242,197,,一般,
2019/07/03,TXO,201907W2,10500.0000,賣權,8.7,21,8.5,18,6203,18,2967,17.5,18,21,8.5,,一般,
2019/07/03,TXO,201907W2,10550.0000,買權,199,199,153,169,323,169,183,160,178,199,153,,一般,
2019/07/03,TXO,201907W2,10550.0000,賣權,10,29.5,10,25,5082,25,2392,25,25.5,29.5,10,,一般,
2019/07/03,TXO,201907W2,10600.0000,買權,165,165,116,122,1460,128,740,123,133,165,116,,一般,
2019/07/03,TXO,201907W2,10600.0000,賣權,11.5,42.5,11.5,37,7886,37,4194,36.5,37,42.5,11.5,,一般,
2019/07/03,TXO,201907W2,10650.0000,買權,32,145,31.5,89,2050,89,895,88,94,145,31.5,,一般,
2019/07/03,TXO,201907W2,10650.0000,賣權,18,60,18,52,8859,52,3486,51,52,60,18,,一般,
2019/07/03,TXO,201907W2,10700.0000,買權,75,103,18,60,5128,60,2638,60,61,103,18,,一般,
2019/07/03,TXO,201907W2,10700.0000,賣權,28,288,28,73,6494,73,2794,73,74,288,28,,一般,
2019/07/03,TXO,201907W2,10750.0000,買權,38.5,73,36.5,39,7182,39,3612,38.5,39,73,36.5,,一般,
2019/07/03,TXO,201907W2,10750.0000,賣權,58,333,58,102,3669,102,1385,101,103,333,58,,一般,
2019/07/03,TXO,201907W2,10800.0000,買權,26,78,22.5,23,8911,23,4456,22.5,23,78,22.5,,一般,
2019/07/03,TXO,201907W2,10800.0000,賣權,198,399,80,138,2120,138,616,136,138,399,80,,一般,
