交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/19,TXO,201906  ,9800.0000,賣權,0.2,0.4,0.1,0.2,116,-,-,0.1,0.5,790,0.1,,盤後,
2019/06/19,TXO,201906  ,9900.0000,買權,775,775,775,775,2,0,200,745,875,1090,389,,一般,
2019/06/19,TXO,201906  ,9900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,9900.0000,賣權,0.2,0.2,0.1,0.1,320,0,12256,-,0.1,108,0.1,,一般,
2019/06/19,TXO,201906  ,9900.0000,賣權,0.2,0.6,0.2,0.2,180,-,-,0.1,0.5,108,0.2,,盤後,
2019/06/19,TXO,201906  ,10000.0000,買權,675,775,675,775,3,0,830,770,860,1140,160,,一般,
2019/06/19,TXO,201906  ,10000.0000,買權,630,650,630,650,10,-,-,253,-,1140,160,,盤後,
2019/06/19,TXO,201906  ,10000.0000,賣權,0.2,0.2,0.1,0.1,809,0,19933,-,0.1,925,0.1,,一般,
2019/06/19,TXO,201906  ,10000.0000,賣權,0.2,0.5,0.1,0.1,253,-,-,0.1,0.5,925,0.1,,盤後,
2019/06/19,TXO,201906  ,10100.0000,買權,570,670,570,670,11,0,1102,630,760,815,228,,一般,
2019/06/19,TXO,201906  ,10100.0000,買權,495,555,495,555,10,-,-,153,780,815,228,,盤後,
2019/06/19,TXO,201906  ,10100.0000,賣權,0.2,0.2,0.1,0.1,1030,0,22035,-,0.1,153,0.1,,一般,
2019/06/19,TXO,201906  ,10100.0000,賣權,0.5,0.5,0.2,0.2,370,-,-,0.3,0.4,153,0.2,,盤後,
2019/06/19,TXO,201906  ,10200.0000,買權,476,585,475,570,67,0,1283,515,570,930,118,,一般,
2019/06/19,TXO,201906  ,10200.0000,買權,371,455,371,450,45,-,-,414,995,930,118,,盤後,
2019/06/19,TXO,201906  ,10200.0000,賣權,0.1,0.2,0.1,0.1,1113,0,20942,-,0.1,980,0.1,,一般,
2019/06/19,TXO,201906  ,10200.0000,賣權,0.5,0.8,0.2,0.2,877,-,-,0.3,0.5,980,0.2,,盤後,
2019/06/19,TXO,201906  ,10250.0000,買權,432,515,432,515,8,0,53,398,610,515,219,,一般,
2019/06/19,TXO,201906  ,10250.0000,買權,303,411,303,308,25,-,-,309,995,411,219,,盤後,
2019/06/19,TXO,201906  ,10250.0000,賣權,0.4,0.5,0.1,0.1,520,0,4224,-,0.1,8.3,0.1,,一般,
2019/06/19,TXO,201906  ,10250.0000,賣權,0.5,1,0.2,0.4,400,-,-,0.2,0.5,8.3,0.2,,盤後,
2019/06/19,TXO,201906  ,10300.0000,買權,368,475,367,470,213,0,1677,470,473,670,104,,一般,
2019/06/19,TXO,201906  ,10300.0000,買權,250,366,250,366,232,-,-,338,368,670,104,,盤後,
2019/06/19,TXO,201906  ,10300.0000,賣權,0.3,0.4,0.1,0.1,1521,0,24195,-,0.1,210,0.1,,一般,
2019/06/19,TXO,201906  ,10300.0000,賣權,0.2,1,0.1,0.1,1228,-,-,0.2,0.6,210,0.1,,盤後,
2019/06/19,TXO,201906  ,10350.0000,買權,320,421,318,420,211,0,292,310,505,421,128,,一般,
2019/06/19,TXO,201906  ,10350.0000,買權,200,320,200,320,118,-,-,295,330,320,128,,盤後,
2019/06/19,TXO,201906  ,10350.0000,賣權,0.5,0.5,0.1,0.2,2444,0,9595,-,0.2,27,0.1,,一般,
2019/06/19,TXO,201906  ,10350.0000,賣權,0.5,1.1,0.1,0.4,1088,-,-,0.3,0.6,27,0.1,,盤後,
2019/06/19,TXO,201906  ,10400.0000,買權,271,382,270,371,1454,0,4240,370,374,770,69,,一般,
2019/06/19,TXO,201906  ,10400.0000,買權,161,268,150,251,1085,-,-,251,263,770,69,,盤後,
2019/06/19,TXO,201906  ,10400.0000,賣權,0.5,0.5,0.1,0.2,3360,0,24715,-,0.2,1130,0.1,,一般,
2019/06/19,TXO,201906  ,10400.0000,賣權,1.7,1.9,0.2,0.4,3158,-,-,0.5,0.7,1130,0.2,,盤後,
2019/06/19,TXO,201906  ,10450.0000,買權,220,327,220,320,1648,0,1492,316,320,327,55,,一般,
2019/06/19,TXO,201906  ,10450.0000,買權,109,217,101,211,2632,-,-,203,213,217,55,,盤後,
2019/06/19,TXO,201906  ,10450.0000,賣權,0.5,0.6,0.1,0.2,3634,0,16781,-,0.1,53,0.1,,一般,
2019/06/19,TXO,201906  ,10450.0000,賣權,2.8,3.5,0.7,0.7,5855,-,-,0.7,1,53,0.7,,盤後,
2019/06/19,TXO,201906  ,10500.0000,買權,170,286,169,270,7904,0,9453,270,271,660,31,,一般,
2019/06/19,TXO,201906  ,10500.0000,買權,63,169,57,155,11024,-,-,155,158,660,31,,盤後,
2019/06/19,TXO,201906  ,10500.0000,賣權,0.5,0.7,0.1,0.2,6679,0,30516,-,0.1,322,0.1,,一般,
2019/06/19,TXO,201906  ,10500.0000,賣權,6.3,9.4,0.7,0.7,15427,-,-,0.8,1,322,0.7,,盤後,
2019/06/19,TXO,201906  ,10550.0000,買權,120,249,119,221,8604,0,9981,220,221,249,15.5,,一般,
2019/06/19,TXO,201906  ,10550.0000,買權,29,119,23,107,28476,-,-,105,107,119,15.5,,盤後,
2019/06/19,TXO,201906  ,10550.0000,賣權,1,1,0.1,0.1,8874,0,20583,-,0.2,105,0.1,,一般,
2019/06/19,TXO,201906  ,10550.0000,賣權,20.5,25,1.3,1.5,29033,-,-,1.4,1.7,105,1.3,,盤後,
2019/06/19,TXO,201906  ,10600.0000,買權,75,198,70,170,41226,0,16405,169,170,645,4.8,,一般,
2019/06/19,TXO,201906  ,10600.0000,買權,7.5,70,6.6,58,48632,-,-,57,58,645,4.8,,盤後,
2019/06/19,TXO,201906  ,10600.0000,賣權,2.5,2.6,0.1,0.1,29748,0,33490,0.1,0.2,1320,0.1,,一般,
2019/06/19,TXO,201906  ,10600.0000,賣權,51,59,3.9,4.8,39746,-,-,4.1,4.7,1320,3.9,,盤後,
2019/06/19,TXO,201906  ,10650.0000,買權,31,150,29,120,73074,0,10978,120,121,150,1.3,,一般,
2019/06/19,TXO,201906  ,10650.0000,買權,1.9,30.5,1.5,21.5,32645,-,-,21.5,22,49.5,1.3,,盤後,
2019/06/19,TXO,201906  ,10650.0000,賣權,10.5,11.5,0.1,0.1,76166,0,32184,0.1,0.2,194,0.1,,一般,
2019/06/19,TXO,201906  ,10650.0000,賣權,93,103,12.5,16.5,27571,-,-,16,16.5,194,12.5,,盤後,
2019/06/19,TXO,201906  ,10700.0000,買權,7.3,100,6.5,71,131078,0,27423,70,71,467,0.6,,一般,
2019/06/19,TXO,201906  ,10700.0000,買權,0.9,9.7,0.6,7,16455,-,-,7,7.6,467,0.6,,盤後,
2019/06/19,TXO,201906  ,10700.0000,賣權,40,40,0.1,0.2,127499,0,33334,0.1,0.2,482,0.1,,一般,
2019/06/19,TXO,201906  ,10700.0000,賣權,143,153,43,55,8193,-,-,53,55,482,43,,盤後,
2019/06/19,TXO,201906  ,10750.0000,買權,1.9,51,0.6,20,105575,0,10607,20,20.5,51,0.1,,一般,
2019/06/19,TXO,201906  ,10750.0000,買權,0.4,3.2,0.1,1.7,4526,-,-,1.7,2,18,0.1,,盤後,
2019/06/19,TXO,201906  ,10750.0000,賣權,82,83,0.1,0.2,73416,0,20297,0.1,0.2,280,0.1,,一般,
2019/06/19,TXO,201906  ,10750.0000,賣權,192,201,88,98,955,-,-,95,98,280,88,,盤後,
2019/06/19,TXO,201906  ,10800.0000,買權,0.9,7,0.1,0.1,29999,0,29742,0.1,0.2,535,0.1,,一般,
2019/06/19,TXO,201906  ,10800.0000,買權,0.2,2,0.2,0.7,2133,-,-,0.6,0.7,535,0.2,,盤後,
2019/06/19,TXO,201906  ,10800.0000,賣權,120,132,7.7,30,30431,0,8796,30,30.5,1580,7.7,,一般,
2019/06/19,TXO,201906  ,10800.0000,賣權,246,246,135,144,303,-,-,136,156,1580,70,,盤後,
2019/06/19,TXO,201906  ,10850.0000,買權,0.2,0.4,0.1,0.1,2234,0,8235,0.1,0.2,6,0.1,,一般,
2019/06/19,TXO,201906  ,10850.0000,買權,0.2,1.1,0.1,0.5,605,-,-,0.3,0.5,6,0.1,,盤後,
2019/06/19,TXO,201906  ,10850.0000,賣權,176,176,50,80,1274,0,199,79,80,355,50,,一般,
2019/06/19,TXO,201906  ,10850.0000,賣權,222,222,193,193,27,-,-,153,250,355,193,,盤後,
2019/06/19,TXO,201906  ,10900.0000,買權,0.2,0.3,0.1,0.1,2279,0,17153,-,0.2,315,0.1,,一般,
2019/06/19,TXO,201906  ,10900.0000,買權,0.2,0.7,0.1,0.2,163,-,-,0.2,0.4,315,0.1,,盤後,
2019/06/19,TXO,201906  ,10900.0000,賣權,219,219,101,130,927,0,9406,129,130,675,93,,一般,
2019/06/19,TXO,201906  ,10900.0000,賣權,340,340,236,236,48,-,-,86,397,675,93,,盤後,
2019/06/19,TXO,201906  ,11000.0000,買權,0.2,0.2,0.1,0.1,1085,0,15625,-,0.1,430,0.1,,一般,
2019/06/19,TXO,201906  ,11000.0000,買權,0.2,0.4,0.1,0.1,68,-,-,0.2,0.4,430,0.1,,盤後,
2019/06/19,TXO,201906  ,11000.0000,賣權,319,319,220,229,137,0,1149,229,230,1440,123,,一般,
2019/06/19,TXO,201906  ,11000.0000,賣權,369,370,342,353,57,-,-,160,995,1440,123,,盤後,
2019/06/19,TXO,201906  ,11100.0000,買權,0.1,0.2,0.1,0.1,441,0,12334,-,0.2,193,0.1,,一般,
2019/06/19,TXO,201906  ,11100.0000,買權,0.2,0.3,0.1,0.2,56,-,-,0.2,0.7,193,0.1,,盤後,
2019/06/19,TXO,201906  ,11100.0000,賣權,450,450,310,310,4,0,755,330,335,820,160,,一般,
2019/06/19,TXO,201906  ,11100.0000,賣權,469,469,450,450,6,-,-,250,-,820,160,,盤後,
2019/06/19,TXO,201906  ,11200.0000,買權,0.1,0.2,0.1,0.1,430,0,9920,-,0.1,333,0.1,,一般,
2019/06/19,TXO,201906  ,11200.0000,買權,0.2,0.3,0.2,0.3,30,-,-,-,0.5,333,0.1,,盤後,
2019/06/19,TXO,201906  ,11200.0000,賣權,430,430,430,430,1,0,331,400,515,1740,209,,一般,
2019/06/19,TXO,201906  ,11200.0000,賣權,570,570,570,570,36,-,-,349,-,1740,209,,盤後,
2019/06/19,TXO,201906  ,11300.0000,買權,0.1,0.2,0.1,0.2,201,0,7228,-,0.1,96,0.1,,一般,
2019/06/19,TXO,201906  ,11300.0000,買權,0.2,0.3,0.2,0.3,30,-,-,-,0.5,96,0.1,,盤後,
2019/06/19,TXO,201906  ,11300.0000,賣權,595,595,520,520,5,0,1276,402,615,1000,266,,一般,
2019/06/19,TXO,201906  ,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,11400.0000,買權,0.1,0.1,0.1,0.1,68,0,12285,-,0.1,257,0.1,,一般,
2019/06/19,TXO,201906  ,11400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,11400.0000,賣權,-,-,-,-,0,0,1138,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,11400.0000,賣權,770,770,735,735,4,-,-,69,-,2020,338,,盤後,
2019/06/19,TXO,201906  ,11500.0000,買權,0.1,0.1,0.1,0.1,2,0,11217,-,0.1,45,0.1,,一般,
2019/06/19,TXO,201906  ,11500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,11500.0000,賣權,780,780,780,780,1,0,1497,635,850,1190,423,,一般,
2019/06/19,TXO,201906  ,11500.0000,賣權,870,870,870,870,2,-,-,160,-,1190,423,,盤後,
2019/06/19,TXO,201906  ,11600.0000,買權,0.1,0.1,0.1,0.1,44,0,5553,-,0.1,190,0.1,,一般,
2019/06/19,TXO,201906  ,11600.0000,買權,0.2,0.2,0.2,0.2,73,-,-,0.1,0.3,190,0.1,,盤後,
2019/06/19,TXO,201906  ,11600.0000,賣權,900,900,825,825,5,0,46,735,950,2130,625,,一般,
2019/06/19,TXO,201906  ,11600.0000,賣權,990,990,950,950,5,-,-,252,1000,2130,625,,盤後,
2019/06/19,TXO,201906  ,11700.0000,買權,0.1,0.1,0.1,0.1,2,0,3181,-,0.1,19.5,0.1,,一般,
2019/06/19,TXO,201906  ,11700.0000,買權,0.2,0.2,0.2,0.2,2,-,-,-,0.2,19.5,0.1,,盤後,
2019/06/19,TXO,201906  ,11700.0000,賣權,960,1030,960,1030,2,0,3,835,1050,1030,710,,一般,
2019/06/19,TXO,201906  ,11700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,11800.0000,買權,0.1,0.1,0.1,0.1,1,0,2702,-,0.1,141,0.1,,一般,
2019/06/19,TXO,201906  ,11800.0000,買權,0.1,0.1,0.1,0.1,10,-,-,-,0.1,141,0.1,,盤後,
2019/06/19,TXO,201906  ,11800.0000,賣權,-,-,-,-,0,0,42,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,11800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,11900.0000,買權,-,-,-,-,0,0,2738,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,11900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,11900.0000,賣權,-,-,-,-,0,0,1,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,11900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12000.0000,買權,-,-,-,-,0,0,2478,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12000.0000,賣權,-,-,-,-,0,0,2,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12100.0000,買權,-,-,-,-,0,0,1086,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12100.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12200.0000,買權,-,-,-,-,0,0,1436,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12200.0000,賣權,-,-,-,-,0,0,2,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12300.0000,買權,-,-,-,-,0,0,435,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12300.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12400.0000,買權,-,-,-,-,0,0,1231,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12400.0000,賣權,-,-,-,-,0,0,1,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12500.0000,買權,-,-,-,-,0,0,945,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12500.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12600.0000,買權,-,-,-,-,0,0,811,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12600.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12700.0000,買權,-,-,-,-,0,0,471,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12700.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12800.0000,買權,-,-,-,-,0,0,762,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,12800.0000,賣權,-,-,-,-,0,0,4,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,12800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,13000.0000,買權,-,-,-,-,0,0,1328,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,13000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,13000.0000,賣權,-,-,-,-,0,0,2,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,13000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,13200.0000,買權,-,-,-,-,0,0,2431,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,13200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,13200.0000,賣權,-,-,-,-,0,0,2,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,13200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,13400.0000,買權,-,-,-,-,0,0,6960,-,-,-,-,,一般,
2019/06/19,TXO,201906  ,13400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/19,TXO,201906  ,13400.0000,賣權,-,-,-,-,0,0,2,-,-,-,-,,一般,
