交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/6/10,TXO,201906,11700,買權,0.5,0.5,0.4,0.4,5,0.4,3500,-,0.6,19.5,0.2,,一般
2019/6/10,TXO,201906,11700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,11700,賣權,-,-,-,-,0,1160,2,-,-,-,-,,一般
2019/6/10,TXO,201906,11700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,11800,買權,-,-,-,-,0,0.3,2811,-,-,-,-,,一般
2019/6/10,TXO,201906,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,11800,賣權,-,-,-,-,0,1260,42,-,-,-,-,,一般
2019/6/10,TXO,201906,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,11900,買權,-,-,-,-,0,0.3,2737,-,-,-,-,,一般
2019/6/10,TXO,201906,11900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,11900,賣權,-,-,-,-,0,1360,1,-,-,-,-,,一般
2019/6/10,TXO,201906,11900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12000,買權,0.5,0.5,0.1,0.2,56,0.2,2478,-,0.8,102,0.1,,一般
2019/6/10,TXO,201906,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12000,賣權,-,-,-,-,0,1460,2,-,-,-,-,,一般
2019/6/10,TXO,201906,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12100,買權,-,-,-,-,0,0.1,1086,-,-,-,-,,一般
2019/6/10,TXO,201906,12100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12100,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
2019/6/10,TXO,201906,12100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12200,買權,-,-,-,-,0,0.1,1436,-,-,-,-,,一般
2019/6/10,TXO,201906,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12200,賣權,-,-,-,-,0,1660,2,-,-,-,-,,一般
2019/6/10,TXO,201906,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12300,買權,-,-,-,-,0,0.1,435,-,-,-,-,,一般
2019/6/10,TXO,201906,12300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12300,賣權,-,-,-,-,0,1760,0,-,-,-,-,,一般
2019/6/10,TXO,201906,12300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12400,買權,-,-,-,-,0,0.1,1231,-,-,-,-,,一般
2019/6/10,TXO,201906,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12400,賣權,-,-,-,-,0,1860,1,-,-,-,-,,一般
2019/6/10,TXO,201906,12400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12500,買權,-,-,-,-,0,0.1,945,-,-,-,-,,一般
2019/6/10,TXO,201906,12500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12500,賣權,-,-,-,-,0,1960,0,-,-,-,-,,一般
2019/6/10,TXO,201906,12500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12600,買權,-,-,-,-,0,0.1,811,-,-,-,-,,一般
2019/6/10,TXO,201906,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12600,賣權,-,-,-,-,0,2060,0,-,-,-,-,,一般
2019/6/10,TXO,201906,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12700,買權,-,-,-,-,0,0.1,471,-,-,-,-,,一般
2019/6/10,TXO,201906,12700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12700,賣權,-,-,-,-,0,2160,0,-,-,-,-,,一般
2019/6/10,TXO,201906,12700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12800,買權,-,-,-,-,0,0.1,762,-,-,-,-,,一般
2019/6/10,TXO,201906,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,12800,賣權,-,-,-,-,0,2260,4,-,-,-,-,,一般
2019/6/10,TXO,201906,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,13000,買權,-,-,-,-,0,0.1,1328,-,-,-,-,,一般
2019/6/10,TXO,201906,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,13000,賣權,-,-,-,-,0,2460,2,-,-,-,-,,一般
2019/6/10,TXO,201906,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,13200,買權,-,-,-,-,0,0.1,6931,-,-,-,-,,一般
2019/6/10,TXO,201906,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,13200,賣權,-,-,-,-,0,2660,2,-,-,-,-,,一般
2019/6/10,TXO,201906,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,13400,買權,-,-,-,-,0,0.1,15119,-,-,-,-,,一般
2019/6/10,TXO,201906,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201906,13400,賣權,-,-,-,-,0,2860,2,-,-,-,-,,一般
2019/6/10,TXO,201906,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,8700,買權,-,-,-,-,0,1620,0,-,-,-,-,,一般
2019/6/10,TXO,201907,8700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,8700,賣權,5.6,6,4.4,4.4,53,4.4,799,3,17.5,15.5,4.4,,一般
2019/6/10,TXO,201907,8700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,8800,買權,-,-,-,-,0,1520,0,-,-,-,-,,一般
2019/6/10,TXO,201907,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,8800,賣權,6.5,6.9,5.1,5.1,72,5.1,759,5,12,23,5.1,,一般
2019/6/10,TXO,201907,8800,賣權,12,12,12,12,1,-,-,2.7,12,23,9,,盤後
2019/6/10,TXO,201907,8900,買權,-,-,-,-,0,1420,0,-,-,-,-,,一般
2019/6/10,TXO,201907,8900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,8900,賣權,7.7,8.2,6,6,25,6,279,3.1,8,39,6,,一般
2019/6/10,TXO,201907,8900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9000,買權,-,-,-,-,0,1320,0,-,-,-,-,,一般
2019/6/10,TXO,201907,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9000,賣權,9.3,9.8,7.5,7.5,153,7.5,270,5,8,44,6,,一般
2019/6/10,TXO,201907,9000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9100,買權,-,-,-,-,0,1220,0,-,-,-,-,,一般
2019/6/10,TXO,201907,9100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9100,賣權,12,12,8.7,9.5,144,8.5,4046,7.6,9.4,48,8.7,,一般
2019/6/10,TXO,201907,9100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9200,買權,-,-,-,-,0,1130,0,-,-,-,-,,一般
2019/6/10,TXO,201907,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9200,賣權,15,15,10,10.5,125,10.5,850,9,11.5,66,10,,一般
2019/6/10,TXO,201907,9200,賣權,21.5,22,21.5,22,10,-,-,17,22,66,11.5,,盤後
2019/6/10,TXO,201907,9300,買權,-,-,-,-,0,1030,20,-,-,-,-,,一般
2019/6/10,TXO,201907,9300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9300,賣權,18,19,13,13,116,13,2159,12.5,13,70,12,,一般
2019/6/10,TXO,201907,9300,賣權,27,28.5,27,28.5,3,-,-,22,28.5,70,12,,盤後
2019/6/10,TXO,201907,9400,買權,-,-,-,-,0,935,0,-,-,-,-,,一般
2019/6/10,TXO,201907,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9400,賣權,21.5,24,16,16,202,16,4218,15,17.5,73,16,,一般
2019/6/10,TXO,201907,9400,賣權,33,34.5,33,34.5,2,-,-,30,34.5,73,22.5,,盤後
2019/6/10,TXO,201907,9500,買權,-,-,-,-,0,840,1,-,-,-,-,,一般
2019/6/10,TXO,201907,9500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9500,賣權,30,30,20.5,20.5,475,20.5,1296,20,23.5,95,17.5,,一般
2019/6/10,TXO,201907,9500,賣權,40,44.5,39.5,39.5,24,-,-,39,44,95,17.5,,盤後
2019/6/10,TXO,201907,9600,買權,-,-,-,-,0,745,6,-,-,-,-,,一般
2019/6/10,TXO,201907,9600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9600,賣權,40,40,26,26.5,609,26.5,1155,23,27,114,20,,一般
2019/6/10,TXO,201907,9600,賣權,51,54,44.5,44.5,41,-,-,45.5,59,114,20,,盤後
2019/6/10,TXO,201907,9700,買權,640,640,640,640,1,650,37,605,705,750,444,,一般
2019/6/10,TXO,201907,9700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9700,賣權,48,50,33,33,464,33,2817,33,34.5,131,20,,一般
2019/6/10,TXO,201907,9700,賣權,67,73,65,65,30,-,-,58,70,131,20,,盤後
2019/6/10,TXO,201907,9800,買權,535,565,535,565,17,565,129,455,665,665,378,,一般
2019/6/10,TXO,201907,9800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,9800,賣權,68,68,44,44.5,1054,44.5,3142,44,45,158,26.5,,一般
2019/6/10,TXO,201907,9800,賣權,85,87,83,84,32,-,-,83,91,158,26.5,,盤後
2019/6/10,TXO,201907,9900,買權,422,470,411,468,15,474,139,471,481,905,284,,一般
2019/6/10,TXO,201907,9900,買權,349,349,349,349,1,-,-,325,400,905,284,,盤後
2019/6/10,TXO,201907,9900,賣權,92,92,58,58,1009,58,3337,57,58,187,31,,一般
2019/6/10,TXO,201907,9900,賣權,105,115,105,108,183,-,-,106,109,187,31,,盤後
2019/6/10,TXO,201907,10000,買權,346,397,330,383,44,391,292,389,400,510,231,,一般
2019/6/10,TXO,201907,10000,買權,284,285,284,285,12,-,-,113,346,510,231,,盤後
2019/6/10,TXO,201907,10000,賣權,101,107,75,75,763,75,4381,74,76,230,37,,一般
2019/6/10,TXO,201907,10000,賣權,136,149,130,130,66,-,-,130,138,230,37,,盤後
2019/6/10,TXO,201907,10100,買權,277,322,260,322,71,322,685,314,327,750,169,,一般
2019/6/10,TXO,201907,10100,買權,224,244,204,244,21,-,-,204,255,750,169,,盤後
2019/6/10,TXO,201907,10100,賣權,140,140,100,101,1507,101,6331,99,101,273,46.5,,一般
2019/6/10,TXO,201907,10100,賣權,173,188,166,167,49,-,-,166,183,273,46.5,,盤後
2019/6/10,TXO,201907,10200,買權,222,250,199,248,240,248,1115,244,250,486,131,,一般
2019/6/10,TXO,201907,10200,買權,167,182,152,182,21,-,-,161,202,486,131,,盤後
2019/6/10,TXO,201907,10200,賣權,170,175,130,131,1276,131,1479,131,132,328,54,,一般
2019/6/10,TXO,201907,10200,賣權,223,233,200,200,50,-,-,201,228,328,54,,盤後
2019/6/10,TXO,201907,10300,買權,158,189,145,188,331,188,1687,180,190,600,96,,一般
2019/6/10,TXO,201907,10300,買權,125,146,111,146,18,-,-,120,145,600,96,,盤後
2019/6/10,TXO,201907,10300,賣權,220,224,168,169,406,169,525,169,177,386,80,,一般
2019/6/10,TXO,201907,10300,賣權,290,290,278,278,4,-,-,251,279,386,80,,盤後
2019/6/10,TXO,201907,10400,買權,111,139,103,136,1515,136,1739,132,137,540,69,,一般
2019/6/10,TXO,201907,10400,買權,86,96,78,96,59,-,-,82,98,540,69,,盤後
2019/6/10,TXO,201907,10400,賣權,276,283,217,218,248,218,965,217,219,451,82,,一般
2019/6/10,TXO,201907,10400,賣權,358,358,350,350,2,-,-,302,350,451,82,,盤後
2019/6/10,TXO,201907,10500,買權,79,97,71,97,838,97,2366,94,99,435,49,,一般
2019/6/10,TXO,201907,10500,買權,61,68,53,66,138,-,-,65,67,435,49,,盤後
2019/6/10,TXO,201907,10500,賣權,336,346,277,279,90,279,345,274,286,520,99,,一般
2019/6/10,TXO,201907,10500,賣權,415,431,415,415,3,-,-,296,660,520,99,,盤後
2019/6/10,TXO,201907,10600,買權,51,66,47,65,1433,65,2643,64,66,379,33.5,,一般
2019/6/10,TXO,201907,10600,買權,39.5,42,36,39.5,142,-,-,39.5,42,379,33.5,,盤後
2019/6/10,TXO,201907,10600,賣權,390,390,345,345,25,345,191,347,359,600,118,,一般
2019/6/10,TXO,201907,10600,賣權,500,500,500,500,1,-,-,234,1000,600,118,,盤後
2019/6/10,TXO,201907,10700,買權,33.5,43,30.5,43,1274,43,3441,41.5,42.5,357,23,,一般
2019/6/10,TXO,201907,10700,買權,26,30,23,29.5,117,-,-,28,33.5,357,23,,盤後
2019/6/10,TXO,201907,10700,賣權,505,505,420,423,11,423,149,417,437,720,146,,一般
2019/6/10,TXO,201907,10700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,10800,買權,20,28,19.5,28,1269,28,2430,27.5,28.5,295,15.5,,一般
2019/6/10,TXO,201907,10800,買權,17.5,20,15.5,19.5,47,-,-,19.5,20.5,295,15.5,,盤後
2019/6/10,TXO,201907,10800,賣權,520,520,515,515,10,515,115,500,525,815,181,,一般
2019/6/10,TXO,201907,10800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,10900,買權,14.5,18,13.5,18,378,18,1311,17,18.5,240,11,,一般
2019/6/10,TXO,201907,10900,買權,11,13.5,11,13.5,50,-,-,12,14,240,11,,盤後
2019/6/10,TXO,201907,10900,賣權,670,670,595,600,9,600,51,550,655,730,240,,一般
2019/6/10,TXO,201907,10900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11000,買權,10.5,12,9,11.5,459,11.5,1254,10.5,12,188,6,,一般
2019/6/10,TXO,201907,11000,買權,9.2,10,9.2,10,11,-,-,6.9,10,188,6,,盤後
2019/6/10,TXO,201907,11000,賣權,695,710,695,705,12,695,37,640,750,980,290,,一般
2019/6/10,TXO,201907,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11100,買權,6.7,7.8,6.4,7.8,168,7.8,675,6.3,7.9,144,5,,一般
2019/6/10,TXO,201907,11100,買權,5.3,5.4,5.3,5.4,71,-,-,3.8,5.5,144,5,,盤後
2019/6/10,TXO,201907,11100,賣權,-,-,-,-,0,790,1,-,-,-,-,,一般
2019/6/10,TXO,201907,11100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11200,買權,4.8,5.1,4.7,5.1,28,5.1,498,1.2,7,101,4.1,,一般
2019/6/10,TXO,201907,11200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11200,賣權,-,-,-,-,0,890,2,-,-,-,-,,一般
2019/6/10,TXO,201907,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11300,買權,3.6,3.9,3.5,3.7,53,3.7,410,0.1,3.8,83,1,,一般
2019/6/10,TXO,201907,11300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11300,賣權,-,-,-,-,0,990,1,-,-,-,-,,一般
2019/6/10,TXO,201907,11300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11400,買權,2.6,2.7,2.6,2.7,7,2.7,257,0.1,3.3,60,2.3,,一般
2019/6/10,TXO,201907,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11400,賣權,1100,1100,1100,1100,1,1090,3,1050,1140,1250,660,,一般
2019/6/10,TXO,201907,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11500,買權,2,2,2,2,5,2,214,-,2.2,36.5,1.9,,一般
2019/6/10,TXO,201907,11500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11500,賣權,-,-,-,-,0,1190,2,-,-,-,-,,一般
2019/6/10,TXO,201907,11500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11600,買權,1.8,1.8,1.7,1.7,3,1.7,247,-,4.1,28.5,1.6,,一般
2019/6/10,TXO,201907,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11600,賣權,-,-,-,-,0,1280,0,-,-,-,-,,一般
2019/6/10,TXO,201907,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11700,買權,1.6,1.6,1.6,1.6,1,1.6,533,-,1.6,19,1.3,,一般
2019/6/10,TXO,201907,11700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11700,賣權,-,-,-,-,0,1380,0,-,-,-,-,,一般
2019/6/10,TXO,201907,11700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11800,買權,1.3,1.3,1.3,1.3,2,1.3,366,-,2.9,12,1.1,,一般
2019/6/10,TXO,201907,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11800,賣權,-,-,-,-,0,1480,0,-,-,-,-,,一般
2019/6/10,TXO,201907,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11900,買權,-,-,-,-,0,0.1,329,-,-,-,-,,一般
2019/6/10,TXO,201907,11900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,11900,賣權,-,-,-,-,0,1580,0,-,-,-,-,,一般
2019/6/10,TXO,201907,11900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12000,買權,-,-,-,-,0,0.1,188,-,-,-,-,,一般
2019/6/10,TXO,201907,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12000,賣權,-,-,-,-,0,1680,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12100,買權,-,-,-,-,0,0.1,514,-,-,-,-,,一般
2019/6/10,TXO,201907,12100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12100,賣權,-,-,-,-,0,1780,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12200,買權,1,1,1,1,2,0.1,577,-,3.6,3.4,0.6,,一般
2019/6/10,TXO,201907,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12200,賣權,-,-,-,-,0,1880,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12300,買權,-,-,-,-,0,0.1,120,-,-,-,-,,一般
2019/6/10,TXO,201907,12300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12300,賣權,-,-,-,-,0,1980,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12400,買權,-,-,-,-,0,0.1,675,-,-,-,-,,一般
2019/6/10,TXO,201907,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12400,賣權,-,-,-,-,0,2080,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12500,買權,-,-,-,-,0,0.1,160,-,-,-,-,,一般
2019/6/10,TXO,201907,12500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12500,賣權,-,-,-,-,0,2180,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12600,買權,-,-,-,-,0,0.1,120,-,-,-,-,,一般
2019/6/10,TXO,201907,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12600,賣權,-,-,-,-,0,2280,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12700,買權,-,-,-,-,0,0.1,315,-,-,-,-,,一般
2019/6/10,TXO,201907,12700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12700,賣權,-,-,-,-,0,2380,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12800,買權,-,-,-,-,0,0.1,921,-,-,-,-,,一般
2019/6/10,TXO,201907,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201907,12800,賣權,-,-,-,-,0,2480,0,-,-,-,-,,一般
2019/6/10,TXO,201907,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,8700,買權,-,-,-,-,0,1490,0,-,-,-,-,,一般
2019/6/10,TXO,201908,8700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,8700,賣權,20.5,20.5,16.5,17,28,17,170,11,22.5,40,16.5,,一般
2019/6/10,TXO,201908,8700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,8800,買權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2019/6/10,TXO,201908,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,8800,賣權,22.5,24.5,19.5,20,42,20,86,15,25,49,19.5,,一般
2019/6/10,TXO,201908,8800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,8900,買權,-,-,-,-,0,1300,0,-,-,-,-,,一般
2019/6/10,TXO,201908,8900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,8900,賣權,27,28,23,23,49,23,135,17.5,23.5,57,23,,一般
2019/6/10,TXO,201908,8900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9000,買權,-,-,-,-,0,1200,0,-,-,-,-,,一般
2019/6/10,TXO,201908,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9000,賣權,33,50,27.5,28,76,28,130,21.5,83,66,27.5,,一般
2019/6/10,TXO,201908,9000,賣權,47,47,47,47,1,-,-,20.5,51,66,38,,盤後
2019/6/10,TXO,201908,9100,買權,-,-,-,-,0,1110,0,-,-,-,-,,一般
2019/6/10,TXO,201908,9100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9100,賣權,42,42,33,33.5,40,33.5,97,25,90,75,33,,一般
2019/6/10,TXO,201908,9100,賣權,47.5,49.5,47.5,49.5,2,-,-,50,139,75,47.5,,盤後
2019/6/10,TXO,201908,9200,買權,-,-,-,-,0,1020,0,-,-,-,-,,一般
2019/6/10,TXO,201908,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9200,賣權,42.5,42.5,40,41,8,39.5,85,30,39.5,88,40,,一般
2019/6/10,TXO,201908,9200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9300,買權,-,-,-,-,0,925,2,-,-,-,-,,一般
2019/6/10,TXO,201908,9300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9300,賣權,61,61,48.5,49.5,59,49.5,140,33,83,102,48.5,,一般
2019/6/10,TXO,201908,9300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9400,買權,-,-,-,-,0,835,0,-,-,-,-,,一般
2019/6/10,TXO,201908,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9400,賣權,71,72,58,58,63,58,102,51,116,136,58,,一般
2019/6/10,TXO,201908,9400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9500,買權,-,-,-,-,0,750,0,-,-,-,-,,一般
2019/6/10,TXO,201908,9500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9500,賣權,82,86,70,73,36,73,187,69,82,159,70,,一般
2019/6/10,TXO,201908,9500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9600,買權,660,660,660,660,1,660,5,610,715,730,485,,一般
2019/6/10,TXO,201908,9600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9600,賣權,98,98,85,85,15,85,165,84,135,179,85,,一般
2019/6/10,TXO,201908,9600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9700,買權,-,-,-,-,0,585,11,-,-,-,-,,一般
2019/6/10,TXO,201908,9700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9700,賣權,135,135,102,102,23,102,143,101,105,212,102,,一般
2019/6/10,TXO,201908,9700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9800,買權,-,-,-,-,0,499,7,-,-,-,-,,一般
2019/6/10,TXO,201908,9800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,9800,賣權,145,150,123,123,32,123,194,95,140,254,123,,一般
2019/6/10,TXO,201908,9800,賣權,183,186,183,186,3,-,-,120,1170,254,155,,盤後
2019/6/10,TXO,201908,9900,買權,388,425,388,425,8,425,20,414,441,428,299,,一般
2019/6/10,TXO,201908,9900,買權,337,337,331,331,4,-,-,157,1290,428,299,,盤後
2019/6/10,TXO,201908,9900,賣權,168,168,150,150,18,150,57,140,160,303,150,,一般
2019/6/10,TXO,201908,9900,賣權,225,229,225,229,3,-,-,106,1190,303,180,,盤後
2019/6/10,TXO,201908,10000,買權,319,319,319,319,5,357,19,345,371,408,266,,一般
2019/6/10,TXO,201908,10000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10000,賣權,206,206,180,180,6,180,20,171,185,320,180,,一般
