交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/04,TXO,201907W2,11300.0000,買權,0.2,0.3,0.2,0.3,276,-,-,-,0.3,0.6,0.2,,盤後,
2019/07/04,TXO,201907W2,11300.0000,賣權,-,-,-,-,0,545,0,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11400.0000,買權,-,-,-,-,0,0.2,1,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11400.0000,賣權,-,-,-,-,0,645,0,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11500.0000,買權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11500.0000,賣權,-,-,-,-,0,745,0,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11600.0000,買權,0.2,0.2,0.2,0.2,1,0.2,1,-,0.2,0.2,0.2,,一般,
2019/07/04,TXO,201907W2,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11600.0000,賣權,-,-,-,-,0,845,0,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11700.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11700.0000,賣權,-,-,-,-,0,945,0,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,8700.0000,買權,-,-,-,-,0,2010,0,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,8700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,8700.0000,賣權,0.9,0.9,0.7,0.7,35,0.7,1750,0.2,0.8,15.5,0.7,,一般,
2019/07/04,TXO,201907  ,8700.0000,賣權,1,1,1,1,4,-,-,0.1,4,15.5,0.8,,盤後,
2019/07/04,TXO,201907  ,8800.0000,買權,-,-,-,-,0,1910,0,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,8800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,8800.0000,賣權,0.8,0.8,0.8,0.8,1,0.8,1370,0.7,1,23,0.8,,一般,
