交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/22,TXO,201907W4,11400.0000,買權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/07/22,TXO,201907W4,11400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201907W4,11400.0000,賣權,-,-,-,-,0,465,0,-,-,-,-,,一般,
2019/07/22,TXO,201907W4,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201907W4,11500.0000,買權,-,-,-,-,0,0.2,28,-,-,-,-,,一般,
2019/07/22,TXO,201907W4,11500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201907W4,11500.0000,賣權,595,595,575,575,3,565,3,510,620,595,575,,一般,
2019/07/22,TXO,201907W4,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201907W4,11600.0000,買權,0.1,0.2,0.1,0.2,21,0.2,20,-,0.2,0.2,0.1,,一般,
2019/07/22,TXO,201907W4,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201907W4,11600.0000,賣權,-,-,-,-,0,665,0,-,-,-,-,,一般,
2019/07/22,TXO,201907W4,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201907W4,11700.0000,買權,0.1,0.2,0.1,0.2,53,0.2,153,-,0.2,0.4,0.1,,一般,
2019/07/22,TXO,201907W4,11700.0000,買權,0.4,0.4,0.4,0.4,1,-,-,0.1,0.7,0.4,0.1,,盤後,
2019/07/22,TXO,201907W4,11700.0000,賣權,-,-,-,-,0,765,0,-,-,-,-,,一般,
2019/07/22,TXO,201907W4,11700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,8700.0000,買權,2020,2080,2020,2080,3,2090,1,2020,2150,2080,2020,,一般,
2019/07/22,TXO,201908  ,8700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,8700.0000,賣權,1.4,1.4,1.1,1.1,42,1.1,603,1,1.4,40,1,,一般,
2019/07/22,TXO,201908  ,8700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,8800.0000,買權,1920,1990,1920,1990,2,2000,1,1930,2050,1990,1920,,一般,
2019/07/22,TXO,201908  ,8800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,8800.0000,賣權,1.5,1.5,1.5,1.5,2,1.3,596,1.2,1.4,49,1.4,,一般,
2019/07/22,TXO,201908  ,8800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,8900.0000,買權,1820,1890,1820,1890,2,1900,1,1830,1950,1890,1820,,一般,
2019/07/22,TXO,201908  ,8900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,8900.0000,賣權,1.7,1.7,1.7,1.7,10,1.7,1063,1.5,4,114,1.5,,一般,
2019/07/22,TXO,201908  ,8900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9000.0000,買權,-,-,-,-,0,1800,0,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9000.0000,賣權,1.8,2,1.8,2,133,2,650,0.1,89,66,1.8,,一般,
2019/07/22,TXO,201908  ,9000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9100.0000,買權,-,-,-,-,0,1700,0,-,-,-,-,,一般,
