交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/24,TXO,201907  ,9000.0000,買權,-,-,-,-,0,1620,0,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9000.0000,賣權,2.9,3.1,2.4,2.4,162,2.4,768,2.3,2.8,44,2.2,,一般,
2019/06/24,TXO,201907  ,9000.0000,賣權,2.9,2.9,2.8,2.8,11,-,-,0.9,8,44,2.2,,盤後,
2019/06/24,TXO,201907  ,9100.0000,買權,-,-,-,-,0,1520,0,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9100.0000,賣權,3.4,3.4,2.6,2.8,102,2.8,1198,1.4,2.9,48,2.1,,一般,
2019/06/24,TXO,201907  ,9100.0000,賣權,3.4,3.4,3.4,3.4,1,-,-,1.4,8.5,48,2.1,,盤後,
2019/06/24,TXO,201907  ,9200.0000,買權,-,-,-,-,0,1420,1,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9200.0000,賣權,4,4,3,3.1,207,3.1,988,1.3,3.4,66,3,,一般,
2019/06/24,TXO,201907  ,9200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9300.0000,買權,-,-,-,-,0,1330,20,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9300.0000,賣權,4.3,4.6,3.5,3.8,170,3.8,2380,3.6,3.9,70,3.5,,一般,
2019/06/24,TXO,201907  ,9300.0000,賣權,4.5,4.5,4.5,4.5,1,-,-,3.5,9.8,70,3.5,,盤後,
2019/06/24,TXO,201907  ,9400.0000,買權,-,-,-,-,0,1230,0,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9400.0000,賣權,5.2,5.6,4.2,4.4,309,4.4,3282,0.4,63,73,4.2,,一般,
2019/06/24,TXO,201907  ,9400.0000,賣權,5.5,5.5,5.2,5.3,93,-,-,4.1,5.3,73,4.2,,盤後,
2019/06/24,TXO,201907  ,9500.0000,買權,-,-,-,-,0,1130,4,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9500.0000,賣權,6.1,6.5,4.8,5.2,440,5.2,1951,5.1,6.3,95,4.8,,一般,
2019/06/24,TXO,201907  ,9500.0000,賣權,6.5,6.5,6,6,50,-,-,6,6.9,95,4.8,,盤後,
2019/06/24,TXO,201907  ,9600.0000,買權,-,-,-,-,0,1030,31,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9600.0000,賣權,7,8,5.7,6.3,770,6.3,2305,5,10.5,114,5.3,,一般,
2019/06/24,TXO,201907  ,9600.0000,賣權,7.8,7.8,7.2,7.6,46,-,-,7.7,7.8,114,5.3,,盤後,
2019/06/24,TXO,201907  ,9700.0000,買權,-,-,-,-,0,930,54,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9700.0000,賣權,9.3,10,7.1,7.7,658,7.7,3292,7.6,9.5,131,7.1,,一般,
2019/06/24,TXO,201907  ,9700.0000,賣權,9.5,10,8.7,10,118,-,-,8.8,10.5,131,7.2,,盤後,
2019/06/24,TXO,201907  ,9800.0000,買權,-,-,-,-,0,830,146,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9800.0000,賣權,11,12.5,8.8,9.8,1252,9.8,6161,9.6,9.8,158,7,,一般,
2019/06/24,TXO,201907  ,9800.0000,賣權,12,12,11,11.5,54,-,-,11.5,12,158,7,,盤後,
2019/06/24,TXO,201907  ,9900.0000,買權,-,-,-,-,0,730,133,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,9900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,9900.0000,賣權,14.5,17,11,12.5,890,12.5,6927,12,13,187,11,,一般,
2019/06/24,TXO,201907  ,9900.0000,賣權,16,16,13.5,15,189,-,-,13.5,15.5,187,11,,盤後,
2019/06/24,TXO,201907  ,10000.0000,買權,620,650,620,635,7,635,596,635,640,660,231,,一般,
2019/06/24,TXO,201907  ,10000.0000,買權,620,620,605,605,2,-,-,510,-,660,231,,盤後,
2019/06/24,TXO,201907  ,10000.0000,賣權,19,22.5,15,16.5,2848,16.5,10390,16,17,230,15,,一般,
2019/06/24,TXO,201907  ,10000.0000,賣權,20.5,21.5,19,21.5,284,-,-,18.5,22,230,15,,盤後,
2019/06/24,TXO,201907  ,10100.0000,買權,485,485,485,485,1,545,633,540,550,750,169,,一般,
2019/06/24,TXO,201907  ,10100.0000,買權,530,530,530,530,1,-,-,500,-,750,169,,盤後,
2019/06/24,TXO,201907  ,10100.0000,賣權,25,30.5,20.5,22.5,2597,22.5,10358,21.5,22.5,273,20,,一般,
2019/06/24,TXO,201907  ,10100.0000,賣權,28,28,24,27,301,-,-,26,30,273,20,,盤後,
2019/06/24,TXO,201907  ,10200.0000,買權,438,467,410,455,74,455,991,452,458,493,131,,一般,
2019/06/24,TXO,201907  ,10200.0000,買權,438,438,438,438,1,-,-,300,-,493,131,,盤後,
2019/06/24,TXO,201907  ,10200.0000,賣權,35,43,28.5,31.5,4367,31.5,15339,31.5,32,328,27,,一般,
2019/06/24,TXO,201907  ,10200.0000,賣權,38,39,33.5,37.5,1173,-,-,37,38,328,27,,盤後,
2019/06/24,TXO,201907  ,10300.0000,買權,353,384,320,367,232,367,2475,365,368,600,96,,一般,
2019/06/24,TXO,201907  ,10300.0000,買權,352,360,347,354,34,-,-,300,356,600,96,,盤後,
2019/06/24,TXO,201907  ,10300.0000,賣權,52,60,40,44.5,4072,44.5,10213,44.5,45,386,38,,一般,
2019/06/24,TXO,201907  ,10300.0000,賣權,55,55,47,53,1123,-,-,52,54,386,38,,盤後,
2019/06/24,TXO,201907  ,10400.0000,買權,272,300,239,285,334,285,4144,283,287,540,69,,一般,
