交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/6/4,TXO,201908,9900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10000,買權,336,336,308,308,10,308,19,296,326,408,266,,一般
2019/6/4,TXO,201908,10000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10000,賣權,244,244,244,244,2,252,19,242,261,320,221,,一般
2019/6/4,TXO,201908,10000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10100,買權,-,-,-,-,0,253,8,-,-,-,-,,一般
2019/6/4,TXO,201908,10100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10100,賣權,276,277,276,277,10,295,38,280,309,364,262,,一般
2019/6/4,TXO,201908,10100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10200,買權,220,220,202,202,4,202,32,195,208,306,148,,一般
2019/6/4,TXO,201908,10200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10200,賣權,319,319,319,319,5,347,20,332,360,396,303,,一般
2019/6/4,TXO,201908,10200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10300,買權,172,172,161,161,4,161,15,153,170,190,135,,一般
2019/6/4,TXO,201908,10300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10300,賣權,397,397,397,397,1,406,55,390,419,515,340,,一般
2019/6/4,TXO,201908,10300,賣權,380,380,380,380,1,-,-,264,-,515,340,,盤後
2019/6/4,TXO,201908,10400,買權,129,130,129,130,3,130,45,116,134,190,88,,一般
2019/6/4,TXO,201908,10400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10400,賣權,-,-,-,-,0,474,11,-,-,-,-,,一般
2019/6/4,TXO,201908,10400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10500,買權,112,112,93,93,20,93,132,91,101,179,70,,一般
2019/6/4,TXO,201908,10500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10500,賣權,520,535,520,535,10,535,39,525,550,670,449,,一般
2019/6/4,TXO,201908,10500,賣權,515,515,515,515,1,-,-,305,-,670,449,,盤後
2019/6/4,TXO,201908,10600,買權,81,81,72,72,15,72,80,22,89,134,46.5,,一般
2019/6/4,TXO,201908,10600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10600,賣權,-,-,-,-,0,615,3,-,-,-,-,,一般
2019/6/4,TXO,201908,10600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10700,買權,50,51,50,51,7,51,118,38.5,53,109,39.5,,一般
2019/6/4,TXO,201908,10700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10700,賣權,-,-,-,-,0,695,4,-,-,-,-,,一般
2019/6/4,TXO,201908,10700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10800,買權,44.5,44.5,39,39,6,39,82,13,49.5,80,29,,一般
2019/6/4,TXO,201908,10800,買權,47,47,47,47,10,-,-,40,49,80,29,,盤後
2019/6/4,TXO,201908,10800,賣權,-,-,-,-,0,785,0,-,-,-,-,,一般
2019/6/4,TXO,201908,10800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,10900,買權,32,32,27.5,27.5,34,27.5,176,16.5,39,60,23.5,,一般
2019/6/4,TXO,201908,10900,買權,33.5,33.5,33.5,33.5,1,-,-,31.5,40,60,23.5,,盤後
2019/6/4,TXO,201908,10900,賣權,-,-,-,-,0,870,2,-,-,-,-,,一般
2019/6/4,TXO,201908,10900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11000,買權,25,25,21,21,22,21,196,16,29,44.5,16.5,,一般
2019/6/4,TXO,201908,11000,買權,25,25,25,25,1,-,-,23,31.5,44.5,16.5,,盤後
2019/6/4,TXO,201908,11000,賣權,-,-,-,-,0,965,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11100,買權,17.5,17.5,15.5,15.5,2,15.5,124,15,16,35,12,,一般
2019/6/4,TXO,201908,11100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11100,賣權,-,-,-,-,0,1060,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11200,買權,-,-,-,-,0,13.5,109,-,-,-,-,,一般
2019/6/4,TXO,201908,11200,買權,15,15,15,15,1,-,-,5.5,15,24,11,,盤後
2019/6/4,TXO,201908,11200,賣權,-,-,-,-,0,1160,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11300,買權,8.1,8.1,8.1,8.1,1,8.1,154,3.8,14,17.5,8.1,,一般
2019/6/4,TXO,201908,11300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11300,賣權,-,-,-,-,0,1250,1,-,-,-,-,,一般
2019/6/4,TXO,201908,11300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11400,買權,-,-,-,-,0,7.5,151,-,-,-,-,,一般
2019/6/4,TXO,201908,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11400,賣權,-,-,-,-,0,1350,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11500,買權,-,-,-,-,0,7,1,-,-,-,-,,一般
2019/6/4,TXO,201908,11500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11500,賣權,-,-,-,-,0,1450,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11600,買權,-,-,-,-,0,6.5,5,-,-,-,-,,一般
2019/6/4,TXO,201908,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11600,賣權,-,-,-,-,0,1550,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11700,買權,-,-,-,-,0,4.7,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11700,賣權,-,-,-,-,0,1650,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11800,買權,-,-,-,-,0,3.4,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11800,賣權,-,-,-,-,0,1750,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11900,買權,-,-,-,-,0,2.4,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,11900,賣權,-,-,-,-,0,1840,0,-,-,-,-,,一般
2019/6/4,TXO,201908,11900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,12000,買權,-,-,-,-,0,1.7,2,-,-,-,-,,一般
2019/6/4,TXO,201908,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,12000,賣權,-,-,-,-,0,1940,0,-,-,-,-,,一般
2019/6/4,TXO,201908,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,12100,買權,-,-,-,-,0,1.2,0,-,-,-,-,,一般
2019/6/4,TXO,201908,12100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,12100,賣權,-,-,-,-,0,2040,0,-,-,-,-,,一般
2019/6/4,TXO,201908,12100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,12200,買權,-,-,-,-,0,0.8,0,-,-,-,-,,一般
2019/6/4,TXO,201908,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,12200,賣權,-,-,-,-,0,2140,0,-,-,-,-,,一般
2019/6/4,TXO,201908,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,7400,買權,-,-,-,-,0,2620,0,-,-,-,-,,一般
2019/6/4,TXO,201909,7400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,7400,賣權,9.2,10,9.2,9.7,30,9.7,4339,8.7,11,175,6,,一般
2019/6/4,TXO,201909,7400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,7600,買權,-,-,-,-,0,2420,5,-,-,-,-,,一般
2019/6/4,TXO,201909,7600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,7600,賣權,11.5,11.5,11.5,11.5,1,11.5,3113,3.2,13.5,217,6.7,,一般
2019/6/4,TXO,201909,7600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,7800,買權,-,-,-,-,0,2230,0,-,-,-,-,,一般
2019/6/4,TXO,201909,7800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,7800,賣權,-,-,-,-,0,15,3528,-,-,-,-,,一般
2019/6/4,TXO,201909,7800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8000,買權,-,-,-,-,0,2030,1,-,-,-,-,,一般
2019/6/4,TXO,201909,8000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8000,賣權,18.5,19,18.5,18.5,43,18.5,3378,18,19.5,281,11,,一般
2019/6/4,TXO,201909,8000,賣權,18,18,18,18,1,-,-,12,22,281,11,,盤後
2019/6/4,TXO,201909,8200,買權,-,-,-,-,0,1840,16,-,-,-,-,,一般
2019/6/4,TXO,201909,8200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8200,賣權,24.5,25,24.5,25,32,25,719,20,25,340,12.5,,一般
2019/6/4,TXO,201909,8200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8400,買權,-,-,-,-,0,1640,40,-,-,-,-,,一般
2019/6/4,TXO,201909,8400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8400,賣權,32,32,31.5,31.5,26,31.5,784,8.6,79,391,18,,一般
2019/6/4,TXO,201909,8400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8600,買權,-,-,-,-,0,1450,0,-,-,-,-,,一般
2019/6/4,TXO,201909,8600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8600,賣權,42.5,43.5,41.5,43,17,43,440,18.5,45,441,20,,一般
2019/6/4,TXO,201909,8600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8800,買權,-,-,-,-,0,1270,31,-,-,-,-,,一般
2019/6/4,TXO,201909,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,8800,賣權,56,57,55,55,5,55,458,51,57,535,25,,一般
2019/6/4,TXO,201909,8800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9000,買權,-,-,-,-,0,1090,68,-,-,-,-,,一般
2019/6/4,TXO,201909,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9000,賣權,73,73,73,73,3,73,658,67,75,620,30,,一般
2019/6/4,TXO,201909,9000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9200,買權,-,-,-,-,0,900,65,-,-,-,-,,一般
2019/6/4,TXO,201909,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9200,賣權,-,-,-,-,0,89,984,-,-,-,-,,一般
2019/6/4,TXO,201909,9200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9400,買權,-,-,-,-,0,745,56,-,-,-,-,,一般
2019/6/4,TXO,201909,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9400,賣權,129,131,129,131,2,131,1173,117,145,825,54,,一般
2019/6/4,TXO,201909,9400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9600,買權,605,605,605,605,2,605,92,580,615,1060,238,,一般
2019/6/4,TXO,201909,9600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9600,賣權,167,178,162,178,55,189,534,169,189,940,67,,一般
2019/6/4,TXO,201909,9600,賣權,168,178,168,178,2,-,-,159,188,940,67,,盤後
2019/6/4,TXO,201909,9800,買權,460,460,450,450,3,450,310,450,475,1600,189,,一般
2019/6/4,TXO,201909,9800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,9800,賣權,230,236,230,236,2,236,608,220,246,1080,54,,一般
2019/6/4,TXO,201909,9800,賣權,218,218,218,218,1,-,-,103,655,1080,54,,盤後
2019/6/4,TXO,201909,10000,買權,329,329,329,329,1,329,877,327,349,1500,133,,一般
2019/6/4,TXO,201909,10000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10000,賣權,286,303,286,303,2,314,860,292,313,1210,113,,一般
2019/6/4,TXO,201909,10000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10200,買權,251,255,230,233,32,233,536,217,243,995,104,,一般
2019/6/4,TXO,201909,10200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10200,賣權,406,406,406,406,2,418,628,406,425,1180,106,,一般
2019/6/4,TXO,201909,10200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10400,買權,-,-,-,-,0,165,383,-,-,-,-,,一般
2019/6/4,TXO,201909,10400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10400,賣權,498,520,498,520,2,550,912,510,535,1270,200,,一般
2019/6/4,TXO,201909,10400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10600,買權,110,110,92,93,424,93,712,88,104,411,57,,一般
2019/6/4,TXO,201909,10600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10600,賣權,670,670,665,665,16,675,2151,670,690,1360,203,,一般
2019/6/4,TXO,201909,10600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10800,買權,59,59,57,57,4,57,500,51,57,292,42,,一般
2019/6/4,TXO,201909,10800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,10800,賣權,-,-,-,-,0,835,80,-,-,-,-,,一般
2019/6/4,TXO,201909,10800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11000,買權,35.5,36,33.5,33.5,12,33.5,1437,32.5,38,650,23.5,,一般
2019/6/4,TXO,201909,11000,買權,39.5,40,39.5,39.5,81,-,-,34,45,650,23.5,,盤後
2019/6/4,TXO,201909,11000,賣權,-,-,-,-,0,1020,91,-,-,-,-,,一般
2019/6/4,TXO,201909,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11200,買權,-,-,-,-,0,22,1406,-,-,-,-,,一般
2019/6/4,TXO,201909,11200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11200,賣權,-,-,-,-,0,1210,119,-,-,-,-,,一般
2019/6/4,TXO,201909,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11400,買權,12.5,12.5,12.5,12.5,1,12.5,1477,8.1,63,444,10.5,,一般
2019/6/4,TXO,201909,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11400,賣權,-,-,-,-,0,1390,65,-,-,-,-,,一般
2019/6/4,TXO,201909,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11600,買權,9.4,9.4,8,8,23,8,4199,5,9.1,66,6.7,,一般
2019/6/4,TXO,201909,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11600,賣權,-,-,-,-,0,1590,13,-,-,-,-,,一般
2019/6/4,TXO,201909,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11800,買權,-,-,-,-,0,5.3,183,-,-,-,-,,一般
2019/6/4,TXO,201909,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,11800,賣權,-,-,-,-,0,1790,0,-,-,-,-,,一般
2019/6/4,TXO,201909,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12000,買權,-,-,-,-,0,3.8,70,-,-,-,-,,一般
2019/6/4,TXO,201909,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12000,賣權,-,-,-,-,0,1980,2,-,-,-,-,,一般
2019/6/4,TXO,201909,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12200,買權,-,-,-,-,0,2.5,18,-,-,-,-,,一般
2019/6/4,TXO,201909,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12200,賣權,-,-,-,-,0,2180,0,-,-,-,-,,一般
2019/6/4,TXO,201909,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12400,買權,-,-,-,-,0,1.4,31,-,-,-,-,,一般
2019/6/4,TXO,201909,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12400,賣權,-,-,-,-,0,2380,0,-,-,-,-,,一般
2019/6/4,TXO,201909,12400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12600,買權,-,-,-,-,0,0.7,13,-,-,-,-,,一般
2019/6/4,TXO,201909,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12600,賣權,-,-,-,-,0,2580,0,-,-,-,-,,一般
2019/6/4,TXO,201909,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12800,買權,-,-,-,-,0,0.4,32,-,-,-,-,,一般
2019/6/4,TXO,201909,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,12800,賣權,-,-,-,-,0,2780,0,-,-,-,-,,一般
2019/6/4,TXO,201909,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,13000,買權,-,-,-,-,0,0.2,81,-,-,-,-,,一般
2019/6/4,TXO,201909,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,13000,賣權,-,-,-,-,0,2980,0,-,-,-,-,,一般
2019/6/4,TXO,201909,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,13200,買權,-,-,-,-,0,0.1,198,-,-,-,-,,一般
2019/6/4,TXO,201909,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,13200,賣權,-,-,-,-,0,3180,0,-,-,-,-,,一般
2019/6/4,TXO,201909,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,13400,買權,-,-,-,-,0,0.1,6449,-,-,-,-,,一般
2019/6/4,TXO,201909,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201909,13400,賣權,-,-,-,-,0,3380,0,-,-,-,-,,一般
2019/6/4,TXO,201909,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,8200,買權,-,-,-,-,0,1830,0,-,-,-,-,,一般
2019/6/4,TXO,201912,8200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,8200,賣權,60,61,59,59,49,63,1079,60,65,85,1.3,,一般
2019/6/4,TXO,201912,8200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,8400,買權,-,-,-,-,0,1650,45,-,-,-,-,,一般
2019/6/4,TXO,201912,8400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,8400,賣權,76,76,76,76,1,76,652,74,80,109,18.5,,一般
2019/6/4,TXO,201912,8400,賣權,74,74,74,74,5,-,-,68,155,109,18.5,,盤後
2019/6/4,TXO,201912,8600,買權,-,-,-,-,0,1470,34,-,-,-,-,,一般
2019/6/4,TXO,201912,8600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,8600,賣權,93,93,93,93,4,93,618,82,95,131,20,,一般
2019/6/4,TXO,201912,8600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,8800,買權,-,-,-,-,0,1300,10,-,-,-,-,,一般
2019/6/4,TXO,201912,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,8800,賣權,-,-,-,-,0,119,979,-,-,-,-,,一般
2019/6/4,TXO,201912,8800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,9000,買權,-,-,-,-,0,1120,43,-,-,-,-,,一般
2019/6/4,TXO,201912,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,9000,賣權,139,145,139,145,5,145,1184,134,156,183,49.5,,一般
2019/6/4,TXO,201912,9000,賣權,142,142,132,132,2,-,-,68,995,183,49.5,,盤後
2019/6/4,TXO,201912,9200,買權,-,-,-,-,0,955,10,-,-,-,-,,一般
2019/6/4,TXO,201912,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,9200,賣權,182,182,174,180,4,180,729,170,186,226,100,,一般
2019/6/4,TXO,201912,9200,賣權,175,181,166,166,4,-,-,161,995,226,100,,盤後
2019/6/4,TXO,201912,9400,買權,-,-,-,-,0,795,28,-,-,-,-,,一般
2019/6/4,TXO,201912,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,9400,賣權,-,-,-,-,0,220,153,-,-,-,-,,一般
2019/6/4,TXO,201912,9400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,9600,買權,-,-,-,-,0,660,64,-,-,-,-,,一般
2019/6/4,TXO,201912,9600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,9600,賣權,281,287,281,287,6,287,238,268,296,344,113,,一般
2019/6/4,TXO,201912,9600,賣權,272,272,272,272,1,-,-,144,-,344,113,,盤後
2019/6/4,TXO,201912,9800,買權,-,-,-,-,0,515,34,-,-,-,-,,一般
2019/6/4,TXO,201912,9800,買權,580,580,575,575,6,-,-,293,590,965,445,,盤後
2019/6/4,TXO,201912,9800,賣權,-,-,-,-,0,337,103,-,-,-,-,,一般
2019/6/4,TXO,201912,9800,賣權,340,340,340,340,1,-,-,330,1390,416,186,,盤後
2019/6/4,TXO,201912,10000,買權,425,425,425,425,1,416,139,415,437,870,331,,一般
2019/6/4,TXO,201912,10000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10000,賣權,436,436,436,436,1,436,124,420,444,520,217,,一般
2019/6/4,TXO,201912,10000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10200,買權,-,-,-,-,0,324,87,-,-,-,-,,一般
2019/6/4,TXO,201912,10200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10200,賣權,-,-,-,-,0,540,77,-,-,-,-,,一般
2019/6/4,TXO,201912,10200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10400,買權,246,246,240,240,2,240,85,237,255,565,186,,一般
2019/6/4,TXO,201912,10400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10400,賣權,-,-,-,-,0,665,74,-,-,-,-,,一般
2019/6/4,TXO,201912,10400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10600,買權,192,192,178,181,6,174,198,172,175,470,136,,一般
2019/6/4,TXO,201912,10600,買權,191,191,191,191,2,-,-,163,212,470,136,,盤後
2019/6/4,TXO,201912,10600,賣權,-,-,-,-,0,790,164,-,-,-,-,,一般
2019/6/4,TXO,201912,10600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10800,買權,129,129,127,128,5,128,210,118,139,366,95,,一般
2019/6/4,TXO,201912,10800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,10800,賣權,-,-,-,-,0,945,27,-,-,-,-,,一般
2019/6/4,TXO,201912,10800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,11000,買權,89,89,85,85,11,85,208,83,97,290,68,,一般
2019/6/4,TXO,201912,11000,買權,95,106,80,80,18,-,-,80,106,290,68,,盤後
2019/6/4,TXO,201912,11000,賣權,-,-,-,-,0,1100,80,-,-,-,-,,一般
2019/6/4,TXO,201912,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,11200,買權,66,66,58,58,27,58,1299,55,68,241,40,,一般
2019/6/4,TXO,201912,11200,買權,68,68,68,68,1,-,-,36,78,241,40,,盤後
2019/6/4,TXO,201912,11200,賣權,-,-,-,-,0,1270,38,-,-,-,-,,一般
2019/6/4,TXO,201912,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,11400,買權,42,42,41.5,41.5,29,41.5,315,17,94,165,35,,一般
2019/6/4,TXO,201912,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,11400,賣權,-,-,-,-,0,1450,42,-,-,-,-,,一般
2019/6/4,TXO,201912,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,11600,買權,-,-,-,-,0,39.5,555,-,-,-,-,,一般
2019/6/4,TXO,201912,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,11600,賣權,-,-,-,-,0,1650,1,-,-,-,-,,一般
2019/6/4,TXO,201912,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
